cat_level_name,cat_level_url,Category_Level_1,Category_Level_2,Category_Level_3,Category_Level_4,Category_Level_5,Category_Level_6,Category_Level_7,Category_Level_8,Category_Level_9,Category_Level_10
electronics > Accessories > Camera & Photo Accessories > Camera Lens Accessories > Camera Lens Caps,https://www.amazon.ae/b?node=12304250031&ref=sr_nr_n_2,electronics , Accessories , Camera & Photo Accessories , Camera Lens Accessories , Camera Lens Caps,,,,,
electronics > Accessories > Camera & Photo Accessories > Camera Lens Accessories > Camera Lens Hoods,https://www.amazon.ae/b?node=12304251031&ref=sr_nr_n_3,electronics , Accessories , Camera & Photo Accessories , Camera Lens Accessories , Camera Lens Hoods,,,,,
electronics > Accessories > Camera & Photo Accessories > Camera Lens Accessories > Tripod Lens Mount Rings,https://www.amazon.ae/b?node=12304256031&ref=sr_nr_n_4,electronics , Accessories , Camera & Photo Accessories , Camera Lens Accessories , Tripod Lens Mount Rings,,,,,
electronics > Accessories > Camera & Photo Accessories > Memory Cards > CompactFlash Memory Cards,https://www.amazon.ae/b?node=12303894031&ref=sr_nr_n_1,electronics , Accessories , Camera & Photo Accessories , Memory Cards , CompactFlash Memory Cards,,,,,
electronics > Accessories > Camera & Photo Accessories > Memory Cards > Micro SD Memory Cards,https://www.amazon.ae/b?node=12303896031&ref=sr_nr_n_2,electronics , Accessories , Camera & Photo Accessories , Memory Cards , Micro SD Memory Cards,,,,,
electronics > Accessories > Camera & Photo Accessories > Memory Cards > SecureDigital Memory Cards,https://www.amazon.ae/b?node=12303899031&ref=sr_nr_n_3,electronics , Accessories , Camera & Photo Accessories , Memory Cards , SecureDigital Memory Cards,,,,,
electronics > Accessories > Camera & Photo Accessories > Photographic Lighting & Studio Equipment > Camera & Photo Lighting,https://www.amazon.ae/b?node=12304260031&ref=sr_nr_n_1,electronics , Accessories , Camera & Photo Accessories , Photographic Lighting & Studio Equipment , Camera & Photo Lighting,,,,,
electronics > Accessories > Camera & Photo Accessories > Photographic Lighting & Studio Equipment > Camera Loupes,https://www.amazon.ae/b?node=12304261031&ref=sr_nr_n_2,electronics , Accessories , Camera & Photo Accessories , Photographic Lighting & Studio Equipment , Camera Loupes,,,,,
electronics > Accessories > Camera & Photo Accessories > Photographic Lighting & Studio Equipment > Photo Background Accessories,https://www.amazon.ae/b?node=12304262031&ref=sr_nr_n_3,electronics , Accessories , Camera & Photo Accessories , Photographic Lighting & Studio Equipment , Photo Background Accessories,,,,,
electronics > Accessories > Camera & Photo Accessories > Photographic Lighting & Studio Equipment > Photographic Studio Photo Backgrounds,https://www.amazon.ae/b?node=12304263031&ref=sr_nr_n_4,electronics , Accessories , Camera & Photo Accessories , Photographic Lighting & Studio Equipment , Photographic Studio Photo Backgrounds,,,,,
electronics > Accessories > Camera & Photo Accessories > Projector Accessories > Projection Lamps,https://www.amazon.ae/b?node=12304141031&ref=sr_nr_n_1,electronics , Accessories , Camera & Photo Accessories , Projector Accessories , Projection Lamps,,,,,
electronics > Accessories > Camera & Photo Accessories > Projector Accessories > Projection Screens,https://www.amazon.ae/b?node=12304143031&ref=sr_nr_n_2,electronics , Accessories , Camera & Photo Accessories , Projector Accessories , Projection Screens,,,,,
electronics > Accessories > Camera & Photo Accessories > Telescope Accessories > Telescope Motor Drives,https://www.amazon.ae/b?node=12304283031&ref=sr_nr_n_1,electronics , Accessories , Camera & Photo Accessories , Telescope Accessories , Telescope Motor Drives,,,,,
electronics > Accessories > Camera & Photo Accessories > Tripod Accessories > Camera Mounts & Clamps,https://www.amazon.ae/b?node=12304288031&ref=sr_nr_n_1,electronics , Accessories , Camera & Photo Accessories , Tripod Accessories , Camera Mounts & Clamps,,,,,
electronics > Accessories > Camera & Photo Accessories > Tripod Accessories > Tripod Lens Mount Rings,https://www.amazon.ae/b?node=12304256031&ref=sr_nr_n_2,electronics , Accessories , Camera & Photo Accessories , Tripod Accessories , Tripod Lens Mount Rings,,,,,
electronics > Accessories > Camera & Photo Accessories > Tripod Accessories > Tripod Screws,https://www.amazon.ae/b?node=12304292031&ref=sr_nr_n_3,electronics , Accessories , Camera & Photo Accessories , Tripod Accessories , Tripod Screws,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Audio & Video Antennas,https://www.amazon.ae/b?node=12304303031&ref=sr_nr_n_1,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Audio & Video Antennas,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Bluetooth Car Kits,https://www.amazon.ae/b?node=12304304031&ref=sr_nr_n_2,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Bluetooth Car Kits,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Electronics Installation Equipment,https://www.amazon.ae/b?node=12304306031&ref=sr_nr_n_3,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Electronics Installation Equipment,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Audio FM Transmitters,https://www.amazon.ae/b?node=12304307031&ref=sr_nr_n_4,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Audio FM Transmitters,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Motorcycle Bluetooth Headsets,https://www.amazon.ae/b?node=12304309031&ref=sr_nr_n_5,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Motorcycle Bluetooth Headsets,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Audio Power Inverters,https://www.amazon.ae/b?node=12304311031&ref=sr_nr_n_6,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Audio Power Inverters,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Tablet Headrest Mounts,https://www.amazon.ae/b?node=12304313031&ref=sr_nr_n_7,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Tablet Headrest Mounts,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Digital Media Player Accessories > Mobile Phone Automobile Chargers,https://www.amazon.ae/b?node=12304338031&ref=sr_nr_n_1,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Digital Media Player Accessories , Mobile Phone Automobile Chargers,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Car Digital Media Player Accessories > Mobile Phone Automobile Cradles,https://www.amazon.ae/b?node=12304336031&ref=sr_nr_n_2,electronics , Accessories , Car & Vehicle Electronic Accessories , Car Digital Media Player Accessories , Mobile Phone Automobile Cradles,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Mobile Phone Automobile Accessories > Chargers,https://www.amazon.ae/Chargers-Automobile-Accessories/b?ie=UTF8&node=12304338031,electronics , Accessories , Car & Vehicle Electronic Accessories , Mobile Phone Automobile Accessories , Chargers,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Mobile Phone Automobile Accessories > Cradles,https://www.amazon.ae/Cradles-Automobile-Accessories/b?ie=UTF8&node=12304336031,electronics , Accessories , Car & Vehicle Electronic Accessories , Mobile Phone Automobile Accessories , Cradles,,,,,
electronics > Accessories > Car & Vehicle Electronic Accessories > Mobile Phone Automobile Accessories > Kits,https://www.amazon.ae/Kits-Automobile-Accessories/b?ie=UTF8&node=12304337031,electronics , Accessories , Car & Vehicle Electronic Accessories , Mobile Phone Automobile Accessories , Kits,,,,,
electronics > Accessories > Computer Accessories > Adapters > USB to USB Adapters,https://www.amazon.ae/USB-to-Adapters/b?ie=UTF8&node=12050340031,electronics , Accessories , Computer Accessories , Adapters , USB to USB Adapters,,,,,
electronics > Accessories > Computer Accessories > Audio & Video Accessories > Computer Headsets,https://www.amazon.ae/b?node=12050342031&ref=sr_nr_n_1,electronics , Accessories , Computer Accessories , Audio & Video Accessories , Computer Headsets,,,,,
electronics > Accessories > Computer Accessories > Audio & Video Accessories > Computer Microphones,https://www.amazon.ae/b?node=12050343031&ref=sr_nr_n_2,electronics , Accessories , Computer Accessories , Audio & Video Accessories , Computer Microphones,,,,,
electronics > Accessories > Computer Accessories > Audio & Video Accessories > Computer Speakers,https://www.amazon.ae/b?node=12050344031&ref=sr_nr_n_3,electronics , Accessories , Computer Accessories , Audio & Video Accessories , Computer Speakers,,,,,
electronics > Accessories > Computer Accessories > Audio & Video Accessories > Webcams & VoIP Equipment,https://www.amazon.ae/b?node=12050345031&ref=sr_nr_n_4,electronics , Accessories , Computer Accessories , Audio & Video Accessories , Webcams & VoIP Equipment,,,,,
electronics > Accessories > Computer Accessories > Blank Media > Data Cartridges,https://www.amazon.ae/Data-Cartridges-Blank-Media/b?ie=UTF8&node=12050355031,electronics , Accessories , Computer Accessories , Blank Media , Data Cartridges,,,,,
electronics > Accessories > Computer Accessories > Blank Media > DVD+R,https://www.amazon.ae/DVD-R-Blank-Media/b?ie=UTF8&node=12050350031,electronics , Accessories , Computer Accessories , Blank Media , DVD+R,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Bags & Cases,https://www.amazon.ae/Bags-Cases-Hard-Drive-Accessories/b?ie=UTF8&node=12050376031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Bags & Cases,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Caddies,https://www.amazon.ae/Caddies-Hard-Drive-Accessories/b?ie=UTF8&node=27322901031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Caddies,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Docking Stations,https://www.amazon.ae/Docking-Stations-Hard-Drive-Accessories/b?ie=UTF8&node=12050377031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Docking Stations,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Enclosures,https://www.amazon.ae/Enclosures-Hard-Drive-Accessories/b?ie=UTF8&node=27322902031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Enclosures,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Mounting Brackets,https://www.amazon.ae/Mounting-Brackets-Hard-Drive-Accessories/b?ie=UTF8&node=27322900031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Mounting Brackets,,,,,
electronics > Accessories > Computer Accessories > Hard Drive Accessories > Printed Circuit Boards,https://www.amazon.ae/Printed-Circuit-Boards-Hard-Drive-Accessories/b?ie=UTF8&node=15144690031,electronics , Accessories , Computer Accessories , Hard Drive Accessories , Printed Circuit Boards,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Graphic Tablet Pens",https://www.amazon.ae/b?node=12050381031&ref=sr_nr_n_1,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Graphic Tablet Pens,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Graphic Tablets",https://www.amazon.ae/b?node=12050382031&ref=sr_nr_n_2,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Graphic Tablets,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mice Accessories",https://www.amazon.ae/b?node=12050383031&ref=sr_nr_n_3,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mice Accessories,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mouse Combos",https://www.amazon.ae/b?node=12050384031&ref=sr_nr_n_4,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mouse Combos,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboards",https://www.amazon.ae/b?node=12050385031&ref=sr_nr_n_5,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboards,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Mice",https://www.amazon.ae/b?node=12050386031&ref=sr_nr_n_6,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Mice,,,,,
"electronics > Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Touch Pads",https://www.amazon.ae/b?node=12050388031&ref=sr_nr_n_7,electronics , Accessories , Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Touch Pads,,,,,
"electronics > Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves",https://www.amazon.ae/b?node=12050390031&ref=sr_nr_n_1,electronics , Accessories , Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves",,,,,
electronics > Accessories > Computer Accessories > Laptop Accessories > Laptop Batteries,https://www.amazon.ae/b?node=12050391031&ref=sr_nr_n_2,electronics , Accessories , Computer Accessories , Laptop Accessories , Laptop Batteries,,,,,
electronics > Accessories > Computer Accessories > Laptop Accessories > Camera Privacy Covers,https://www.amazon.ae/b?node=21074738031&ref=sr_nr_n_3,electronics , Accessories , Computer Accessories , Laptop Accessories , Camera Privacy Covers,,,,,
electronics > Accessories > Computer Accessories > Laptop Accessories > Laptop Chargers & Docking Stations,https://www.amazon.ae/b?node=12050392031&ref=sr_nr_n_4,electronics , Accessories , Computer Accessories , Laptop Accessories , Laptop Chargers & Docking Stations,,,,,
